system:index,crop_id,crop_type,crop_yn,district,intercrop,label,maize,maizeProb,maizeYield,maizeYieldAdj_optimalClass,maizeYield_majorityClass,maize_mono,majorityClass,optimalClass,pct_primary_crop,random_order,season,set,sos_actual,type_int,yield_acre,yield_kg_ha,yield_kg_ha_sqrt,.geo
2023_Season_A_2023_Season_A_0000000000000000a608,oaf_55096,nonmaize_annual,crop,52.0,1.0,bub,0,0.1576690375804901,3031.28564453125,-999,-999,0.0,2.0,2.0,96.0,42504,2023_Season_A,training,20220901,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000a66d,oaf_58779,nonmaize_annual,crop,41.0,1.0,bub,0,0.07336112856864929,4587.52783203125,-999,-999,0.0,2.0,2.0,96.0,42605,2023_Season_A,training,20220901,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000a7a0,oaf_50558,nonmaize_annual,crop,28.0,1.0,bub,0,0.4179553985595703,3947.79443359375,-999,-999,0.0,2.0,2.0,96.0,42912,2023_Season_A,training,20220901,1,242.81399536132812,599.993394,24.494762583050278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000acb4,oaf_54277,nonmaize_annual,crop,56.0,1.0,bub,0,0.19119729101657867,2698.2685546875,-999,-999,0.0,2.0,2.0,96.0,44212,2023_Season_A,training,20220901,1,485.62799000000007,1199.9867632900002,34.64082509539864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000ad0f,oaf_50112,nonmaize_annual,crop,24.0,1.0,bub,0,0.1768401563167572,3765.7880859375,-999,-999,0.0,2.0,2.0,96.0,44303,2023_Season_A,testing,20220901,1,524.4782700000001,1295.9858051700003,35.9998028490435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000b44b,oaf_58513,nonmaize_annual,crop,41.0,0.0,bub,0,0.12472591549158096,4562.34130859375,-999,-999,0.0,2.0,2.0,96.0,46155,2023_Season_A,training,20220901,1,188.85533142089844,466.66152043000005,21.60234988213088,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000bd52,oaf_58718,nonmaize_annual,crop,41.0,1.0,bub,0,0.04952220618724823,3111.01318359375,-999,-999,0.0,2.0,2.0,96.0,48466,2023_Season_A,testing,20220901,1,462.15598000000006,1141.9874265800001,33.79330446375436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c372,oaf_58723,nonmaize_annual,crop,41.0,1.0,bub,0,0.05434006452560425,3295.75146484375,-999,-999,0.0,2.0,2.0,96.0,50034,2023_Season_A,testing,20220901,1,396.5962219238281,979.9892596200001,31.30478014010001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c44e,oaf_51937,nonmaize_annual,crop,54.0,1.0,bub,0,0.20986953377723694,1706.850830078125,-999,-999,0.0,2.0,2.0,96.0,50254,2023_Season_A,training,20220901,1,197.48872000000003,487.9946271200001,22.09060042461499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c46d,oaf_57187,nonmaize_annual,crop,21.0,1.0,bub,0,0.14327876269817352,3232.76904296875,-999,-999,0.0,2.0,2.0,96.0,50285,2023_Season_A,training,20220901,1,113.31318664550781,279.99689249000005,16.733107675802486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c7ad,oaf_54091,nonmaize_annual,crop,56.0,1.0,bub,0,0.45621535181999207,2950.35888671875,-999,-999,0.0,2.0,2.0,96.0,51117,2023_Season_A,training,20220901,1,275.18921,679.99253791,26.076666541373726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c823,oaf_52599,nonmaize_annual,crop,55.0,1.0,bub,0,0.2802061438560486,4081.08642578125,-999,-999,0.0,2.0,2.0,96.0,51235,2023_Season_A,training,20220901,1,674.2135620117188,1665.9817067600002,40.81643917296069,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c874,oaf_52627,nonmaize_annual,crop,55.0,1.0,bub,0,0.27705660462379456,3908.74560546875,-999,-999,0.0,2.0,2.0,96.0,51316,2023_Season_A,training,20220901,1,270.3329162597656,667.9926453200001,25.845553685692245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000c982,oaf_48793,nonmaize_annual,crop,53.0,1.0,bub,0,0.17531470954418182,3691.03076171875,-999,-999,0.0,2.0,2.0,96.0,51586,2023_Season_A,training,20220901,1,228.24515000000002,563.9937656500001,23.748552916967384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000cc7a,oaf_52153,nonmaize_annual,crop,55.0,1.0,bub,0,0.22631527483463287,2703.8466796875,-999,-999,0.0,2.0,2.0,96.0,52346,2023_Season_A,training,20220901,1,195.86996000000002,483.99467116000005,21.999878889666643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000d318,oaf_57159,nonmaize_annual,crop,21.0,1.0,bub,0,0.08876524120569229,2859.91650390625,-999,-999,0.0,2.0,2.0,96.0,54040,2023_Season_A,training,20220901,1,56.65659713745117,139.998451187,11.832094116723379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000da6a,oaf_48226,nonmaize_annual,crop,53.0,1.0,bub,0,0.6310880780220032,4625.1708984375,1595.016845703125,4625.1708984375,0.0,1.0,1.0,96.0,55914,2023_Season_A,training,20220901,1,291.3768005371094,719.9920728000001,26.832668014940296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000dbef,oaf_59162,nonmaize_annual,crop,36.0,1.0,bub,0,0.4774554967880249,3326.16650390625,1685.6014404296875,-999,0.0,2.0,1.0,96.0,56303,2023_Season_A,training,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e0b6,oaf_52171,nonmaize_annual,crop,55.0,1.0,bub,0,0.18539580702781677,2576.20751953125,-999,-999,0.0,2.0,2.0,96.0,57526,2023_Season_A,training,20220901,1,365.83975000000004,903.9900222500002,30.066426828773654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e26c,oaf_51935,nonmaize_annual,crop,54.0,1.0,bub,0,0.4113193154335022,2415.07470703125,-999,-999,0.0,2.0,2.0,96.0,57964,2023_Season_A,testing,20220901,1,218.85635000000002,540.7940408500001,23.254978840024776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000e4f3,oaf_59140,nonmaize_annual,crop,36.0,1.0,bub,0,0.1839294284582138,2457.09912109375,-999,-999,0.0,2.0,2.0,96.0,58611,2023_Season_A,training,20220901,1,356.127197265625,879.9903112000001,29.664630643242468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000ed6f,oaf_50912,nonmaize_annual,crop,28.0,1.0,bub,0,0.18120291829109192,3493.6982421875,-999,-999,0.0,2.0,2.0,96.0,60783,2023_Season_A,training,20220901,1,97.125603,239.997365013,15.491848340756503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000f128,oaf_48625,nonmaize_annual,crop,53.0,1.0,bub,0,0.23527131974697113,3644.64794921875,-999,-999,0.0,2.0,2.0,96.0,61736,2023_Season_A,training,20220901,1,161.87601,399.99562071,19.99989051745034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000f365,oaf_52640,nonmaize_annual,crop,55.0,1.0,bub,0,0.4466668367385864,4259.2900390625,-999,-999,0.0,2.0,2.0,96.0,62309,2023_Season_A,testing,20220901,1,467.82166000000007,1155.9873218600003,33.999813556253514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000f4c6,oaf_50234,nonmaize_annual,crop,24.0,1.0,bub,0,0.21853488683700562,3004.88525390625,-999,-999,0.0,2.0,2.0,96.0,62662,2023_Season_A,testing,20220901,1,449.65555000000006,1111.0988640500002,33.33314962691045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000084e6,oaf_46700,nonmaize_annual,crop,57.0,1.0,cas,0,0.45202872157096863,1844.666015625,-999,1844.666015625,0.0,1.0,2.0,96.0,34022,2023_Season_A,training,20220901,1,2509.0779,6199.9314909,78.73964370569631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000080,oaf_48973,nonmaize_annual,crop,45.0,1.0,clb,0,0.2363312840461731,4829.7373046875,-999,-999,0.0,2.0,2.0,96.0,128,2023_Season_A,training,20220901,1,1023.0563000000001,2527.9721173000003,50.27894308057798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000118,oaf_56029,nonmaize_annual,crop,25.0,1.0,clb,0,0.14907369017601013,3596.15673828125,-999,-999,0.0,2.0,2.0,96.0,280,2023_Season_A,training,20220901,1,644.26648,1591.98247208,39.89965503710527,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000090f,oaf_49070,nonmaize_annual,crop,45.0,1.0,clb,0,0.335946649312973,4965.0576171875,-999,-999,0.0,2.0,2.0,96.0,2319,2023_Season_A,testing,20220901,1,383.64609,947.98948839,30.78943793559733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000000c1b,oaf_49107,nonmaize_annual,crop,45.0,1.0,clb,0,0.12218201905488968,3655.71826171875,-999,-999,0.0,2.0,2.0,96.0,3099,2023_Season_A,training,20220901,1,1537.8220000000001,3799.9581620000004,61.64380067776484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000001388,oaf_48849,nonmaize_annual,crop,53.0,0.0,clb,0,0.2714124917984009,3998.466796875,-999,-999,0.0,2.0,2.0,96.0,5000,2023_Season_A,testing,20220901,1,1547.937255859375,3824.9530683000003,61.84620496279461,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000195d,oaf_56025,nonmaize_annual,crop,25.0,1.0,clb,0,0.28226110339164734,4295.91552734375,-999,-999,0.0,2.0,2.0,96.0,6493,2023_Season_A,training,20220901,1,362.56921000000006,895.9085179100001,29.93173095412292,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000001c12,oaf_51068,nonmaize_annual,crop,31.0,1.0,clb,0,0.12285219132900238,2512.18408203125,-999,-999,0.0,2.0,2.0,96.0,7186,2023_Season_A,training,20220901,1,314.84882000000005,777.9914342200001,27.892497812494312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000001cea,oaf_57344,nonmaize_annual,crop,23.0,1.0,clb,0,0.1541280597448349,4325.591796875,-999,-999,0.0,2.0,2.0,96.0,7402,2023_Season_A,testing,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000229d,oaf_56735,nonmaize_annual,crop,37.0,1.0,clb,0,0.10711681842803955,3676.0185546875,-999,-999,0.0,5.0,5.0,96.0,8861,2023_Season_A,training,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000022b4,oaf_59320,nonmaize_annual,crop,36.0,1.0,clb,0,0.5772491693496704,2014.130126953125,1020.7007446289062,2014.130126953125,0.0,1.0,1.0,96.0,8884,2023_Season_A,training,20220901,1,566.5659800000001,1399.9845365800002,37.41636722852714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000002460,oaf_51190,nonmaize_annual,crop,31.0,1.0,clb,0,0.1832028478384018,2442.74609375,-999,-999,0.0,2.0,2.0,96.0,9312,2023_Season_A,testing,20220901,1,194.25121000000001,479.9947399100001,21.90878225529662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000024f1,oaf_51163,nonmaize_annual,crop,31.0,1.0,clb,0,0.23568254709243774,2945.5400390625,-999,-999,0.0,2.0,2.0,96.0,9457,2023_Season_A,training,20220901,1,250.52238000000003,619.0408009800001,24.880530560661285,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000002510,oaf_49172,nonmaize_annual,crop,45.0,1.0,clb,0,0.15542538464069366,5890.9794921875,-999,-999,0.0,2.0,2.0,96.0,9488,2023_Season_A,training,20220901,1,857.9428100000001,2119.9766835100004,46.04320453128779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000002581,oaf_56246,nonmaize_annual,crop,25.0,1.0,clb,0,0.20894181728363037,3481.4794921875,-999,-999,0.0,2.0,2.0,96.0,9601,2023_Season_A,training,20220901,1,451.63403000000005,1115.9876881300002,33.40640190337774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000025a7,oaf_56800,nonmaize_annual,crop,37.0,1.0,clb,0,0.4531509280204773,2896.857421875,1145.95849609375,-999,0.0,2.0,1.0,96.0,9639,2023_Season_A,training,20220901,1,684.7354700000001,1691.9813463700002,41.13370085914955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000265c,oaf_58182,nonmaize_annual,crop,26.0,1.0,clb,0,0.3980637490749359,3600.05078125,-999,-999,0.0,2.0,2.0,96.0,9820,2023_Season_A,training,20220901,1,824.7967500000001,2038.0727692500002,45.14501931830355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000292c,oaf_54617,nonmaize_annual,crop,35.0,1.0,clb,0,0.0945100337266922,2701.060546875,-999,-999,0.0,2.0,2.0,96.0,10540,2023_Season_A,training,20220901,1,335.08331000000004,827.9908590100001,28.77483030375679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000002aca,oaf_59671,nonmaize_annual,crop,32.0,1.0,clb,0,0.03839845955371857,2230.078857421875,-999,-999,0.0,2.0,2.0,96.0,10954,2023_Season_A,training,20220901,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000033da,oaf_57570,nonmaize_annual,crop,33.0,0.0,clb,0,0.01498148962855339,5553.7724609375,-999,-999,0.0,2.0,2.0,96.0,13274,2023_Season_A,training,20220901,1,927.4145500000001,2291.6413530500004,47.871090994983604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000352f,oaf_51203,nonmaize_annual,crop,31.0,1.0,clb,0,0.08152549713850021,2828.2109375,-999,-999,0.0,2.0,2.0,96.0,13615,2023_Season_A,training,20220901,1,372.31479,919.9898460900001,30.331334393494792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000003f92,oaf_58765,nonmaize_annual,crop,41.0,1.0,clb,0,0.11625556647777557,4513.96142578125,-999,-999,0.0,2.0,2.0,96.0,16274,2023_Season_A,training,20220901,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000003fa9,oaf_53024,nonmaize_annual,crop,27.0,1.0,clb,0,0.07606859505176544,2996.052734375,-999,-999,0.0,4.0,4.0,96.0,16297,2023_Season_A,training,20220901,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000003fe0,oaf_54612,nonmaize_annual,crop,35.0,1.0,clb,0,0.23953017592430115,2800.26318359375,-999,-999,0.0,2.0,2.0,96.0,16352,2023_Season_A,training,20220901,1,246.86090000000002,609.9932839,24.69804210661242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000040a4,oaf_54408,nonmaize_annual,crop,35.0,1.0,clb,0,0.1352372169494629,3830.8818359375,-999,-999,0.0,2.0,2.0,96.0,16548,2023_Season_A,training,20220901,1,641.02899,1583.98263429,39.79927931872636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000041e5,oaf_56852,nonmaize_annual,crop,37.0,1.0,clb,0,0.08152316510677338,2366.36865234375,-999,-999,0.0,2.0,2.0,96.0,16869,2023_Season_A,training,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000004ff7,oaf_58728,nonmaize_annual,crop,41.0,1.0,clb,0,0.216818168759346,3235.40576171875,-999,-999,0.0,2.0,2.0,96.0,20471,2023_Season_A,testing,20220901,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000005223,oaf_57154,nonmaize_annual,crop,21.0,1.0,clb,0,0.15949402749538422,2965.25634765625,-999,-999,0.0,2.0,2.0,96.0,21027,2023_Season_A,training,20220901,1,40.469001999999996,99.998903942,9.999945196949831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000056f3,oaf_53065,nonmaize_annual,crop,27.0,1.0,clb,0,0.40344560146331787,3634.828125,-999,-999,0.0,2.0,2.0,96.0,22259,2023_Season_A,training,20220901,1,760.8171400000001,1879.9791529400004,43.35872637589809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000581c,oaf_51177,nonmaize_annual,crop,31.0,1.0,clb,0,0.19766637682914734,3091.3828125,-999,-999,0.0,2.0,2.0,96.0,22556,2023_Season_A,training,20220901,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000005ce5,oaf_47559,nonmaize_annual,crop,42.0,1.0,clb,0,0.2800133526325226,4360.6376953125,-999,-999,0.0,2.0,2.0,96.0,23781,2023_Season_A,training,20220901,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000005d5a,oaf_53123,nonmaize_annual,crop,27.0,1.0,clb,0,0.12506462633609772,2968.607421875,-999,-999,0.0,2.0,2.0,96.0,23898,2023_Season_A,training,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000005da0,oaf_49276,nonmaize_annual,crop,45.0,1.0,clb,0,0.12848469614982605,4825.33935546875,-999,-999,0.0,2.0,2.0,96.0,23968,2023_Season_A,training,20220901,1,810.3435700000001,2002.3589614700004,44.74772576869131,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000005e1b,oaf_56517,nonmaize_annual,crop,37.0,1.0,clb,0,0.12506914138793945,2288.65185546875,-999,-999,0.0,2.0,2.0,96.0,24091,2023_Season_A,training,20220901,1,566.5659800000001,1399.9845365800002,37.41636722852714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000611f,oaf_49085,nonmaize_annual,crop,45.0,1.0,clb,0,0.12130707502365112,3780.00146484375,-999,-999,0.0,2.0,2.0,96.0,24863,2023_Season_A,training,20220901,1,1133.1319580078125,2799.969172,52.914734923270665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000006d70,oaf_49021,nonmaize_annual,crop,45.0,1.0,clb,0,0.016614604741334915,4442.619140625,-999,-999,0.0,2.0,2.0,96.0,28016,2023_Season_A,training,20220901,1,1597.0656000000001,3946.3490976000003,62.81997371537177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007525,oaf_53011,nonmaize_annual,crop,27.0,1.0,clb,0,0.24706211686134338,4038.2734375,-999,-999,0.0,2.0,2.0,96.0,29989,2023_Season_A,training,20220901,1,566.5659800000001,1399.9845365800002,37.41636722852714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000075b6,oaf_57265,nonmaize_annual,crop,23.0,1.0,clb,0,0.11332019418478012,3817.42529296875,-999,-999,0.0,2.0,2.0,96.0,30134,2023_Season_A,training,20220901,1,99.553741,245.997294011,15.684300877342286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007787,oaf_55024,nonmaize_annual,crop,34.0,1.0,clb,0,0.12880714237689972,4492.03271484375,-999,-999,0.0,2.0,2.0,96.0,30599,2023_Season_A,training,20220901,1,242.81399536132812,599.993394,24.494762583050278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000007ac9,oaf_49106,nonmaize_annual,crop,45.0,1.0,clb,0,0.04844089597463608,3889.60595703125,-999,-999,0.0,2.0,2.0,96.0,31433,2023_Season_A,training,20220901,1,1180.3458251953125,2916.6344718,54.00587441936294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000080cc,oaf_49266,nonmaize_annual,crop,45.0,1.0,clb,0,0.1257835477590561,4281.23095703125,-999,-999,0.0,2.0,2.0,96.0,32972,2023_Season_A,training,20220901,1,560.0909423828125,1383.98471274,37.2019450128619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000081bc,oaf_51150,nonmaize_annual,crop,31.0,1.0,clb,0,0.14429214596748352,2884.615234375,-999,-999,0.0,2.0,2.0,96.0,33212,2023_Season_A,training,20220901,1,388.50241000000005,959.9894551100002,30.983696601761388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000834a,oaf_58171,nonmaize_annual,crop,26.0,1.0,clb,0,0.21951670944690704,2919.736328125,-999,-999,0.0,2.0,2.0,96.0,33610,2023_Season_A,training,20220901,1,844.9926800000001,2087.9769122800003,45.69438600397209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000008905,oaf_56235,nonmaize_annual,crop,25.0,1.0,clb,0,0.13859887421131134,3007.609375,-999,-999,0.0,2.0,2.0,96.0,35077,2023_Season_A,training,20220901,1,409.5462646484375,1011.9888084600001,31.811771539164557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_000000000000000089d9,oaf_51191,nonmaize_annual,crop,31.0,1.0,clb,0,0.13571971654891968,2519.7197265625,-999,-999,0.0,2.0,2.0,96.0,35289,2023_Season_A,training,20220901,1,291.3768005371094,719.9920728000001,26.832668014940296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000008afa,oaf_51194,nonmaize_annual,crop,31.0,1.0,clb,0,0.07730832695960999,3330.48388671875,-999,-999,0.0,2.0,2.0,96.0,35578,2023_Season_A,training,20220901,1,388.50241000000005,959.9894551100002,30.983696601761388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000956c,oaf_47760,nonmaize_annual,crop,42.0,1.0,clb,0,0.15183311700820923,4672.58056640625,-999,-999,0.0,2.0,2.0,96.0,38252,2023_Season_A,training,20220901,1,843.3739600000001,2083.9770551600004,45.65059753343871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000009798,oaf_59164,nonmaize_annual,crop,36.0,1.0,clb,0,0.28626546263694763,2876.03369140625,-999,-999,0.0,2.0,2.0,96.0,38808,2023_Season_A,training,20220901,1,485.62799000000007,1199.9867632900002,34.64082509539864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000995e,oaf_51201,nonmaize_annual,crop,31.0,1.0,clb,0,0.18666784465312958,3501.92041015625,-999,-999,0.0,2.0,2.0,96.0,39262,2023_Season_A,training,20220901,1,307.56439,759.99160769,27.567945293220532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000009ce4,oaf_50377,nonmaize_annual,crop,24.0,1.0,clb,0,0.16698506474494934,4325.00927734375,-999,-999,0.0,2.0,2.0,96.0,40164,2023_Season_A,training,20220901,1,105.21940000000001,259.99713740000004,16.124426730894964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_00000000000000009d29,oaf_58193,nonmaize_annual,crop,26.0,1.0,clb,0,0.10424366593360901,2640.580078125,-999,-999,0.0,2.0,2.0,96.0,40233,2023_Season_A,training,20220901,1,563.3284900000001,1391.9846987900003,37.30931115405376,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000a044,oaf_54594,nonmaize_annual,crop,35.0,0.0,clb,0,0.12063165009021759,2982.30859375,-999,-999,0.0,2.0,2.0,96.0,41028,2023_Season_A,training,20220901,1,265.57782000000003,656.2427932200001,25.61723625257026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000a597,oaf_53002,nonmaize_annual,crop,27.0,1.0,clb,0,0.3074895143508911,2923.4755859375,-999,-999,0.0,2.0,2.0,96.0,42391,2023_Season_A,testing,20220901,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000a5a5,oaf_55944,nonmaize_annual,crop,25.0,1.0,clb,0,0.11233340948820114,4114.21142578125,-999,-999,0.0,2.0,2.0,96.0,42405,2023_Season_A,training,20220901,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000a815,oaf_56529,nonmaize_annual,crop,37.0,1.0,clb,0,0.23603351414203644,2182.57275390625,-999,-999,0.0,2.0,2.0,96.0,43029,2023_Season_A,training,20220901,1,242.81399536132812,599.993394,24.494762583050278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000ac2b,oaf_59038,nonmaize_annual,crop,36.0,1.0,clb,0,0.18632295727729797,3327.5888671875,-999,-999,0.0,2.0,2.0,96.0,44075,2023_Season_A,training,20220901,1,331.84579,819.9909470900001,28.635484055451204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000afff,oaf_56789,nonmaize_annual,crop,37.0,1.0,clb,0,0.2917007803916931,3268.10693359375,-999,-999,0.0,2.0,2.0,96.0,45055,2023_Season_A,testing,20220901,1,518.0032348632812,1279.9859813300002,35.776891722590996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_Season_A_2023_Season_A_0000000000000000b127,oaf_56424,nonmaize_annual,crop,25.0,1.0,clb,0,0.459563285112381,4411.10546875,1626.278564453125,4411.10546875,0.0,1.0,1.0,96.0,45351,2023_Season_A,training,20220901,1,880.6054700000001,2175.9761163700005,46.647359157512874,"{""type"":""MultiPoint"",""coordinates"":[]}"
